bus_id,name,lat,lon,voltage_kv,province,island,bus_type,p_mw,q_mvar,is_synthetic,data_source,v1_code,v1_bus_type
sub_lapu_lapu_gas_insulated_substation_63_F3_B1,sub_lapu_lapu_gas_insulated_substation_63_F3_B1,10.299956376714148,123.99894001955664,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_lapu_lapu_gas_insulated_substation_63_F3_B2,sub_lapu_lapu_gas_insulated_substation_63_F3_B2,10.30810584216128,123.98846472788618,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_lapu_lapu_gas_insulated_substation_63_F3_B3,sub_lapu_lapu_gas_insulated_substation_63_F3_B3,10.30487022434469,124.0179954795112,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_lapu_lapu_gas_insulated_substation_63_F3_B4,sub_lapu_lapu_gas_insulated_substation_63_F3_B4,10.31014869454924,124.01705795972204,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_lapu_lapu_gas_insulated_substation_63_F3_B5,sub_lapu_lapu_gas_insulated_substation_63_F3_B5,10.334226148021196,124.04306647388864,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F0_B0,sub_toledo_substation_69_F0_B0,10.354642048362257,123.7098902389311,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F0_B1,sub_toledo_substation_69_F0_B1,10.370864342465753,123.7263909931929,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F0_B2,sub_toledo_substation_69_F0_B2,10.36250478060546,123.7870355584095,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F0_B3,sub_toledo_substation_69_F0_B3,10.351789054777008,123.7629593240468,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F0_B4,sub_toledo_substation_69_F0_B4,10.39517756960818,123.87304607743889,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F0_B5,sub_toledo_substation_69_F0_B5,10.42277477916196,123.74053188131924,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F1_B0,sub_toledo_substation_69_F1_B0,10.351443539177364,123.69169452823677,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F1_B1,sub_toledo_substation_69_F1_B1,10.368251069385389,123.65795014915368,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F1_B2,sub_toledo_substation_69_F1_B2,10.366920143017492,123.6813044234404,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F1_B3,sub_toledo_substation_69_F1_B3,10.431001742677449,123.68520087019222,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F1_B4,sub_toledo_substation_69_F1_B4,10.36684805514271,123.64107268505316,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F1_B5,sub_toledo_substation_69_F1_B5,10.387689141676333,123.6866302284972,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F2_B0,sub_toledo_substation_69_F2_B0,10.336195690184317,123.68476926277968,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F2_B1,sub_toledo_substation_69_F2_B1,10.282082660615515,123.66175309303284,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F2_B2,sub_toledo_substation_69_F2_B2,10.23713881395045,123.66623082157356,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F2_B3,sub_toledo_substation_69_F2_B3,10.221395896385548,123.6743529078776,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F2_B4,sub_toledo_substation_69_F2_B4,10.19261062560065,123.64415848221893,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F2_B5,sub_toledo_substation_69_F2_B5,10.179639279842863,123.63547386248524,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F3_B0,sub_toledo_substation_69_F3_B0,10.336735594837911,123.71335845898476,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F3_B1,sub_toledo_substation_69_F3_B1,10.308925842901631,123.7187423016302,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F3_B2,sub_toledo_substation_69_F3_B2,10.267416960856394,123.7557519901016,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F3_B3,sub_toledo_substation_69_F3_B3,10.266957094182745,123.7240963293384,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F3_B4,sub_toledo_substation_69_F3_B4,10.300800397809088,123.76838733406302,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_toledo_substation_69_F3_B5,sub_toledo_substation_69_F3_B5,10.314424534631083,123.78593679967308,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_santander_cable_terminal_82_F0_B0,sub_santander_cable_terminal_82_F0_B0,9.427611347482015,123.34735426344614,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_santander_cable_terminal_82_F0_B1,sub_santander_cable_terminal_82_F0_B1,9.468194176213188,123.33408895227753,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_santander_cable_terminal_82_F0_B2,sub_santander_cable_terminal_82_F0_B2,9.45749772066302,123.34963677406928,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_santander_cable_terminal_82_F0_B3,sub_santander_cable_terminal_82_F0_B3,9.522913494429686,123.3935447838385,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_santander_cable_terminal_82_F0_B4,sub_santander_cable_terminal_82_F0_B4,9.510903857894585,123.34154442107868,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_santander_cable_terminal_82_F0_B5,sub_santander_cable_terminal_82_F0_B5,9.538936382715226,123.33872647851078,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_santander_cable_terminal_82_F1_B0,sub_santander_cable_terminal_82_F1_B0,9.419850604542226,123.3252924122837,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_santander_cable_terminal_82_F1_B1,sub_santander_cable_terminal_82_F1_B1,9.431373417303371,123.31007680153364,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_santander_cable_terminal_82_F1_B2,sub_santander_cable_terminal_82_F1_B2,9.42526578331687,123.31128290615698,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_santander_cable_terminal_82_F1_B3,sub_santander_cable_terminal_82_F1_B3,9.453707816105137,123.31200483307332,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_santander_cable_terminal_82_F1_B4,sub_santander_cable_terminal_82_F1_B4,9.44892495094478,123.3103947345562,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_santander_cable_terminal_82_F1_B5,sub_santander_cable_terminal_82_F1_B5,9.462198808848273,123.30206789415205,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F0_B0,sub_dumanjug_converter_station_100_F0_B0,10.06736517406998,123.46411796304872,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F0_B1,sub_dumanjug_converter_station_100_F0_B1,10.094574024839856,123.46573515885686,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F0_B2,sub_dumanjug_converter_station_100_F0_B2,10.059222771158092,123.45647162838124,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F0_B3,sub_dumanjug_converter_station_100_F0_B3,10.095043614521469,123.4820937794236,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F0_B4,sub_dumanjug_converter_station_100_F0_B4,10.060417043064495,123.4764431921242,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F0_B5,sub_dumanjug_converter_station_100_F0_B5,10.129396997805085,123.56065505859829,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F1_B0,sub_dumanjug_converter_station_100_F1_B0,10.035166725120384,123.41734536425182,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F1_B1,sub_dumanjug_converter_station_100_F1_B1,10.04488737984128,123.41666870613122,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F1_B2,sub_dumanjug_converter_station_100_F1_B2,10.044120281437158,123.41406952903834,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F2_B0,sub_dumanjug_converter_station_100_F2_B0,10.012466665544808,123.42266660307192,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F2_B1,sub_dumanjug_converter_station_100_F2_B1,10.023647236129852,123.41844353592272,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F2_B2,sub_dumanjug_converter_station_100_F2_B2,9.989171838070584,123.42189632461456,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F2_B3,sub_dumanjug_converter_station_100_F2_B3,9.9620021461273,123.43030504889224,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F2_B4,sub_dumanjug_converter_station_100_F2_B4,10.007735915950734,123.41570374922144,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F2_B5,sub_dumanjug_converter_station_100_F2_B5,9.87265189493058,123.45079920389315,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F3_B0,sub_dumanjug_converter_station_100_F3_B0,10.039645352242092,123.45741131752084,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F3_B1,sub_dumanjug_converter_station_100_F3_B1,10.02554118064731,123.4512159267252,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F3_B2,sub_dumanjug_converter_station_100_F3_B2,10.042177875442514,123.54963828979623,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F3_B3,sub_dumanjug_converter_station_100_F3_B3,9.960801178548632,123.49814502174468,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F3_B4,sub_dumanjug_converter_station_100_F3_B4,10.03640624197765,123.53728339719552,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_dumanjug_converter_station_100_F3_B5,sub_dumanjug_converter_station_100_F3_B5,10.04777288598115,123.60093131329997,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F0_B0,sub_argao_cable_terminal_117_F0_B0,9.922469827328063,123.6029902711648,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F0_B1,sub_argao_cable_terminal_117_F0_B1,9.952695737750776,123.6122659610394,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F0_B2,sub_argao_cable_terminal_117_F0_B2,9.967183280517569,123.62122741341082,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F0_B3,sub_argao_cable_terminal_117_F0_B3,9.942259617398744,123.60878806194238,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F0_B4,sub_argao_cable_terminal_117_F0_B4,10.049696090937864,123.60289181011883,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F0_B5,sub_argao_cable_terminal_117_F0_B5,10.107877779747191,123.59691667574522,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F1_B0,sub_argao_cable_terminal_117_F1_B0,9.90525001647731,123.58359571493926,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F1_B1,sub_argao_cable_terminal_117_F1_B1,9.928950477264076,123.57485028974205,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F1_B2,sub_argao_cable_terminal_117_F1_B2,9.925806714949523,123.52289673762938,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F1_B3,sub_argao_cable_terminal_117_F1_B3,9.961401936085972,123.55038422915996,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F1_B4,sub_argao_cable_terminal_117_F1_B4,9.998861033627229,123.50378814943464,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F1_B5,sub_argao_cable_terminal_117_F1_B5,9.986438090662256,123.54267995785514,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F2_B0,sub_argao_cable_terminal_117_F2_B0,9.86327683617756,123.58176155540988,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F2_B1,sub_argao_cable_terminal_117_F2_B1,9.856559531096538,123.57187314997002,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F2_B2,sub_argao_cable_terminal_117_F2_B2,9.868490961016764,123.57372558113326,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F2_B3,sub_argao_cable_terminal_117_F2_B3,9.850683244271703,123.5495978642403,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F2_B4,sub_argao_cable_terminal_117_F2_B4,9.782595692514116,123.51418649226608,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_argao_cable_terminal_117_F2_B5,sub_argao_cable_terminal_117_F2_B5,9.843792180300404,123.56456249434488,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F0_B0,sub_colon_substation_86_F0_B0,10.298457753508826,123.9066928515926,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F0_B1,sub_colon_substation_86_F0_B1,10.315996868404335,123.9264185999208,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F0_B2,sub_colon_substation_86_F0_B2,10.345995800778136,123.95775773859654,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F0_B3,sub_colon_substation_86_F0_B3,10.32188569667117,123.92945359997562,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F0_B4,sub_colon_substation_86_F0_B4,10.318692155638049,123.96193325814454,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F0_B5,sub_colon_substation_86_F0_B5,10.333917369916517,123.9586237598788,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F1_B0,sub_colon_substation_86_F1_B0,10.304567647859905,123.88228864884798,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F1_B1,sub_colon_substation_86_F1_B1,10.305596203555195,123.8700096934009,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F1_B2,sub_colon_substation_86_F1_B2,10.315401382486913,123.8007468901183,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F1_B3,sub_colon_substation_86_F1_B3,10.33880208921603,123.8616998279889,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F1_B4,sub_colon_substation_86_F1_B4,10.33536156272122,123.87360642615104,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F1_B5,sub_colon_substation_86_F1_B5,10.417187680059234,123.8016569797509,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F2_B0,sub_colon_substation_86_F2_B0,10.286030553489615,123.88695046376452,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F2_B1,sub_colon_substation_86_F2_B1,10.262321726178657,123.82999237154412,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F2_B2,sub_colon_substation_86_F2_B2,10.26971949868533,123.8416985890998,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F2_B3,sub_colon_substation_86_F2_B3,10.247177517164854,123.81831696257048,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F2_B4,sub_colon_substation_86_F2_B4,10.258408915414842,123.82762548492136,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F2_B5,sub_colon_substation_86_F2_B5,10.246095918156252,123.7794129138647,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F3_B0,sub_colon_substation_86_F3_B0,10.278542391682636,123.91368862536378,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F3_B1,sub_colon_substation_86_F3_B1,10.278858479969609,123.96359786789372,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F3_B2,sub_colon_substation_86_F3_B2,10.26951547883753,123.9284009152382,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F3_B3,sub_colon_substation_86_F3_B3,10.273749999233829,123.92577595781482,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F3_B4,sub_colon_substation_86_F3_B4,10.26506947805961,123.94501378316131,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_colon_substation_86_F3_B5,sub_colon_substation_86_F3_B5,10.280250504103728,123.97214537131724,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F0_B0,sub_mabolo_substation_74_F0_B0,10.336670815694236,123.94817144563726,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F0_B1,sub_mabolo_substation_74_F0_B1,10.355254506938058,123.9335642693285,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F0_B2,sub_mabolo_substation_74_F0_B2,10.381314968329944,123.92565904210532,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F0_B3,sub_mabolo_substation_74_F0_B3,10.419096746736637,123.93158484486652,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F0_B4,sub_mabolo_substation_74_F0_B4,10.441597244102136,123.99871456191092,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F0_B5,sub_mabolo_substation_74_F0_B5,10.401882111930089,123.95264285622848,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F1_B0,sub_mabolo_substation_74_F1_B0,10.309663250609004,123.88554590148276,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F1_B1,sub_mabolo_substation_74_F1_B1,10.32342735323368,123.8986941292636,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F1_B2,sub_mabolo_substation_74_F1_B2,10.31673887841348,123.88045168984006,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F1_B3,sub_mabolo_substation_74_F1_B3,10.291420582988987,123.81326522492236,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F1_B4,sub_mabolo_substation_74_F1_B4,10.298175240130403,123.76781190928575,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F1_B5,sub_mabolo_substation_74_F1_B5,10.268711776350212,123.79619141253976,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F2_B0,sub_mabolo_substation_74_F2_B0,10.29355974370498,123.90940893040728,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F2_B1,sub_mabolo_substation_74_F2_B1,10.296857755945338,123.90379346453904,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F2_B2,sub_mabolo_substation_74_F2_B2,10.256531138656898,123.9360257103171,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F2_B3,sub_mabolo_substation_74_F2_B3,10.281365675711385,123.90345106797658,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F2_B4,sub_mabolo_substation_74_F2_B4,10.26707672482345,123.92877667363152,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F2_B5,sub_mabolo_substation_74_F2_B5,10.26685665271533,123.92954063394004,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F3_B0,sub_mabolo_substation_74_F3_B0,10.291056252196078,123.94603197463616,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F3_B1,sub_mabolo_substation_74_F3_B1,10.313535412400563,123.99268414542884,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F3_B2,sub_mabolo_substation_74_F3_B2,10.267475257712942,123.97535640732032,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F3_B3,sub_mabolo_substation_74_F3_B3,10.268438986486284,123.9669706907562,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F3_B4,sub_mabolo_substation_74_F3_B4,10.27322645969378,123.98066525356536,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_mabolo_substation_74_F3_B5,sub_mabolo_substation_74_F3_B5,10.291627651532098,123.9781948247834,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_carreta_substation_70_F0_B0,sub_carreta_substation_70_F0_B0,10.326902578172476,123.91116667823002,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_carreta_substation_70_F0_B1,sub_carreta_substation_70_F0_B1,10.328396239798458,123.95341862246428,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_carreta_substation_70_F0_B2,sub_carreta_substation_70_F0_B2,10.326142771735054,123.93608586748758,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_carreta_substation_70_F0_B3,sub_carreta_substation_70_F0_B3,10.32917704304008,123.93796906650712,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_carreta_substation_70_F0_B4,sub_carreta_substation_70_F0_B4,10.365343470127206,123.98308080618554,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_carreta_substation_70_F0_B5,sub_carreta_substation_70_F0_B5,10.340034250931511,123.95586934754374,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_carreta_substation_70_F1_B0,sub_carreta_substation_70_F1_B0,10.324628525683693,123.88931042622498,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_carreta_substation_70_F1_B1,sub_carreta_substation_70_F1_B1,10.336539736268394,123.88156435142308,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_carreta_substation_70_F1_B2,sub_carreta_substation_70_F1_B2,10.326688305799108,123.86871451232686,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
sub_carreta_substation_70_F1_B3,sub_carreta_substation_70_F1_B3,10.33886413209238,123.774050187439,13.8,Cebu,Cebu,distribution,0.7834602829162133,0.3794471332788399,True,synthetic,,
